,Centre_Name,Commodity_Name,Season,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
16,AGARTALA,Mustard Oil,Zaid,30.16715368,33.5,36.857142857142854,38.0,38.5,41.0,45.0,41.22222222222222,41.111111111111114,39.888888888888886,58.44444444444444,55.125,51.81818181818182,49.77777777777778,56.5,69.33333333333333,69.33333333333333,62.125,79.375,106.71428571428571,103.9510638,114.3669604,121.9952367
17,AGARTALA,Onion,Kharif,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,19.44,12.174757281553399,11.4,11.35576923076923,11.25,11.438317757009347,10.439252336448599,11.39622641509434,10.40952380952381,19.245283018867923,13.433962264150944,17.245283018867923,19.85576923076923,20.67391304347826,16.514285714285716,45.34782608695652,33.43956043956044,24.00729927
18,AGARTALA,Onion,Rabi,7.970767085,8.881077532,9.892044477,10.86798998,18.04,25.73469387755102,12.623762376237623,10.048543689320388,12.12,9.365,11.07920792079208,12.627450980392156,14.05940594059406,10.825242718446601,17.75,14.83495145631068,26.316831683168317,32.24175824175824,29.07792207792208,20.138461538461538,39.41558441558441,26.89887640449438,28.839285714285715
19,AGARTALA,Onion,Zaid,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,8.756756756756756,10.461538461538462,8.421052631578947,9.157894736842104,9.045454545454545,8.842105263157896,10.052631578947368,9.0,9.0,13.023809523809524,10.0,16.36842105263158,14.516129032258064,14.128205128205128,14.954545454545455,21.0,19.814814814814813,27.0
20,AGARTALA,Palm Oil (Packed),Kharif,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,45.69072165,47.198113207547166,51.2410104,64.12429497,70.61669765,68.18515258,69.51189159,67.35165975
21,AGARTALA,Palm Oil (Packed),Rabi,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,47.0,47.40594059405941,48.0,64.12429497,70.61669765,68.18515258,69.51189159,67.35165975
22,AGARTALA,Palm Oil (Packed),Zaid,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,45.69072165,47.23684210526316,51.2410104,64.12429497,70.61669765,68.18515258,69.51189159,67.35165975
23,AGARTALA,Rice,Kharif,6.959999999999999,8.047368421052632,8.952380952380953,8.880434782608695,9.0,10.523809523809524,13.047619047619047,11.5,10.25,9.818181818181818,10.954545454545455,11.590909090909092,11.807692307692308,12.0,13.727272727272727,14.409090909090908,15.090909090909092,19.73913043478261,18.8,19.0,23.77423486,26.1564132,27.90104596
24,AGARTALA,Rice,Rabi,7.133333333333333,7.620833333333334,8.447058823529412,8.36470588235294,8.345238095238095,10.31578947368421,12.409090909090908,11.295454545454545,10.05,9.557142857142857,10.454545454545455,11.454545454545455,11.295454545454545,12.045454545454545,12.880952380952381,14.590909090909092,15.380952380952381,18.15,18.13888888888889,19.0,23.77423486,26.1564132,27.90104596
25,AGARTALA,Rice,Zaid,6.700498575,7.625,8.692857142857143,8.68125,8.6875,9.777777777777779,12.375,12.277777777777779,9.5,9.666666666666666,10.0,11.0,11.090909090909092,12.055555555555555,12.7,15.0,15.0,18.0,18.8125,19.0,23.77423486,26.1564132,27.90104596
26,AGARTALA,Soya Oil (Packed),Kharif,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,61.84905660377358,59.42360097,74.64766484,84.4371134,85.16632246,93.0,84.72438947
27,AGARTALA,Soya Oil (Packed),Rabi,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,60.0,59.18811881188119,58.0,74.64766484,84.4371134,85.16632246,88.91428571428571,89.61904761904762
28,AGARTALA,Soya Oil (Packed),Zaid,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,60.473684210526315,59.42360097,74.64766484,84.4371134,85.16632246,84.20213434,90.0
29,AGARTALA,Sunflower Oil (Packed),Kharif,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,67.62264150943396,67.04162309,84.21251988,92.1176549,97.62278158,94.78662519,93.76600854
30,AGARTALA,Sunflower Oil (Packed),Rabi,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,58.0,58.0,84.21251988,92.1176549,97.62278158,94.78662519,93.76600854
31,AGARTALA,Sunflower Oil (Packed),Zaid,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,68.0,67.04162309,84.21251988,92.1176549,97.62278158,94.78662519,93.76600854
32,AGARTALA,Tea_loose,Kharif,62.0,74.47368421052632,82.85714285714286,64.78260869565217,60.0,85.23809523809524,90.0,90.0,90.0,72.5,50.0,55.0,59.61538461538461,100.0,100.0,102.27272727272727,123.86363636363636,126.3377457,140.0,140.0,147.7162913,162.5174637,173.3573785
33,AGARTALA,Tea_loose,Rabi,65.75,75.41666666666667,84.70588235294117,74.41176470588235,61.19047619047619,87.14285714285714,90.45454545454545,90.0,90.0,90.0,56.36363636363637,57.95454545454545,55.90909090909091,92.72727272727273,100.0,104.0909090909091,107.61904761904762,100.0,140.0,146.85714285714286,147.7162913,162.5174637,173.3573785
34,AGARTALA,Tea_loose,Zaid,69.80287977,70.0,80.0,57.142857142857146,60.0,85.0,90.0,90.0,90.0,78.88888888888889,50.0,55.0,60.0,100.0,100.0,100.0,121.11111111111111,126.3377457,131.228482,140.0,147.7162913,162.5174637,173.3573785
35,AGARTALA,Tomato,Kharif,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,25.61320754716981,20.18705036,38.5,26.385714285714286,37.45161290322581,32.527472527472526,21.08996987
36,AGARTALA,Tomato,Rabi,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,30.0,25.940594059405942,20.0,34.666666666666664,26.90909090909091,36.111111111111114,36.8,28.37037037037037
37,AGARTALA,Tomato,Zaid,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,28.81578947368421,20.18705036,13.76923076923077,17.727272727272727,16.02777777777778,23.03846153846154,19.428571428571427
38,AGARTALA,Tur,Kharif,13.7,16.416666666666668,21.666666666666668,26.34375,24.363636363636363,30.238095238095237,33.523809523809526,28.238095238095237,25.454545454545453,28.977272727272727,28.045454545454547,30.0,29.846153846153847,32.23809523809524,36.68181818181818,36.68181818181818,44.13636363636363,63.21739130434783,64.75,65.0,67.31659598,74.06171889,79.00163554
39,AGARTALA,Tur,Rabi,18.0,18.5,18.2,26.181818181818183,22.941176470588236,28.5,36.59090909090909,27.818181818181817,25.95,25.964285714285715,27.818181818181817,29.40909090909091,27.40909090909091,29.454545454545453,34.142857142857146,36.09090909090909,51.57142857142857,68.75,64.27777777777777,65.0,67.31659598,74.06171889,79.00163554
40,AGARTALA,Tur,Zaid,16.18491103,16.5,18.25,24.166666666666668,23.714285714285715,26.22222222222222,42.75,28.0,25.0,26.5,27.77777777777778,29.875,27.454545454545453,32.0,34.6,40.888888888888886,34.0,59.5,64.0,65.0,67.31659598,74.06171889,79.00163554
41,AGARTALA,Urad Dal,Kharif,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,38.0,49.0,73.75961538461539,74.71739130434783,60.0,60.58064516129032,66.51648351648352,79.81634446
42,AGARTALA,Urad Dal,Rabi,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,38.0,48.613861386138616,69.77173913043478,74.22077922077922,65.13636363636364,57.9390243902439,66.94444444444444,73.08928571428571
43,AGARTALA,Urad Dal,Zaid,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,38.0,70.29032258064517,74.0,75.0,54.5625,65.96551724137932,75.33333333333333
44,AGARTALA,Vanaspati,Kharif,36.6,41.44444444444444,43.0,45.78260869565217,45.0,55.578947368421055,44.857142857142854,35.42857142857143,39.904761904761905,52.36363636363637,51.86363636363637,56.36363636363637,50.03846153846154,55.142857142857146,57.63636363636363,64.22727272727273,55.13636363636363,56.0,55.0,56.0,80.3458673,88.3965232,94.2925713
45,AGARTALA,Vanaspati,Rabi,44.2,41.666666666666664,41.94117647058823,43.94117647058823,42.523809523809526,48.333333333333336,46.45454545454545,37.18181818181818,35.666666666666664,44.34615384615385,51.0,53.27272727272727,50.13636363636363,52.45454545454545,56.0,60.18181818181818,60.95238095238095,56.45,55.5,56.0,80.3458673,88.3965232,94.2925713
46,AGARTALA,Vanaspati,Zaid,35.8559697,42.0,43.0,46.0,45.0,42.666666666666664,49.0,35.22222222222222,34.0,45.27777777777778,53.111111111111114,50.125,49.63636363636363,52.0,56.5,65.11111111111111,55.77777777777778,56.0,55.0,56.0,80.3458673,88.3965232,94.2925713
47,AGARTALA,Wheat,Kharif,5.3,5.721258672,5.764098973,8.1875,9.333333333333334,8.031495327,8.330138324,8.573698959,8.386433409,8.595103503,9.174508427,9.659797768,9.895333745,12.00027952,13.05390295,13.61009665,14.47728162,15.64264099,16.41361897,16.36464088,17.91600884,19.71119293,21.02592949
48,AGARTALA,Wheat,Rabi,5.9,5.721258672,7.5,8.666666666666666,10.071428571428571,8.031495327,8.330138324,8.573698959,8.386433409,8.595103503,9.174508427,9.659797768,9.895333745,12.00027952,13.05390295,13.61009665,14.47728162,15.64264099,16.41361897,16.36464088,17.91600884,19.71119293,21.02592949
49,AGARTALA,Wheat,Zaid,4.970379377,5.721258672,5.764098973,7.018640864,10.071428571428571,8.031495327,8.330138324,8.573698959,8.386433409,8.595103503,9.174508427,9.659797768,9.895333745,12.00027952,13.05390295,13.61009665,14.47728162,15.64264099,16.41361897,16.36464088,17.91600884,19.71119293,21.02592949
50,AGARTALA,gram_dal,Kharif,13.05,17.57894736842105,14.19047619047619,16.130434782608695,20.09090909090909,19.0,19.19047619047619,20.714285714285715,26.65909090909091,23.681818181818183,22.977272727272727,23.0,24.51923076923077,35.57142857142857,33.72727272727273,35.13636363636363,35.04545454545455,35.65217391304348,39.6,51.0,56.61605964,62.28898882,66.44366438
51,AGARTALA,gram_dal,Rabi,17.75,19.666666666666668,15.529411764705882,14.588235294117647,18.428571428571427,23.0,19.954545454545453,19.636363636363637,25.8,26.261904761904763,23.545454545454547,22.863636363636363,24.5,33.0,36.333333333333336,34.40909090909091,35.42857142857143,37.15,39.833333333333336,51.0,56.61605964,62.28898882,66.44366438
52,AGARTALA,gram_dal,Zaid,14.23014286,16.5,15.428571428571429,15.142857142857142,19.3125,20.77777777777778,20.0,18.22222222222222,24.88888888888889,25.22222222222222,25.77777777777778,23.0,22.818181818181817,30.555555555555557,36.5,36.55555555555556,35.0,34.25,39.0,51.0,56.61605964,62.28898882,66.44366438
53,AGARTALA,groundnut_oil,Kharif,34.88755269,39.68159402,44.59230769,44.74207071,35.0,53.62305951,52.0,50.92022927,51.7253496,54.2911396,65.64546958,64.44983745,63.34755043,65.61183528,79.06549202,86.1515635,81.9717608,84.06937233,99.00041186,120.0923754,131.4771326,144.6511413,154.2993724
54,AGARTALA,groundnut_oil,Rabi,34.88755269,39.68159402,44.59230769,44.74207071,38.0,68.5,82.0,50.92022927,51.7253496,54.2911396,65.64546958,64.44983745,63.34755043,65.61183528,79.06549202,86.1515635,81.9717608,84.06937233,99.00041186,120.0923754,131.4771326,144.6511413,154.2993724
55,AGARTALA,gur,Kharif,10.722222222222221,11.357142857142858,10.5,11.722222222222221,15.0,13.71411062,13.13279468,12.86158313,14.22227218,17.136363636363637,14.681818181818182,18.818181818181817,23.5,24.904761904761905,21.181818181818183,22.181818181818183,34.95454545454545,31.65147993,33.7,34.0,38.72014022,42.59989827,45.44131149
56,AGARTALA,gur,Rabi,9.0,10.083333333333334,9.5,10.88888888888889,10.5,13.71411062,13.13279468,12.86158313,17.333333333333332,15.297619047619047,14.454545454545455,17.863636363636363,22.40909090909091,20.863636363636363,21.523809523809526,21.40909090909091,30.857142857142858,39.05882352941177,34.388888888888886,34.0,38.72014022,42.59989827,45.44131149
57,AGARTALA,gur,Zaid,10.35983063,11.33615863,10.78672065,10.0,12.833333333333334,13.71411062,13.13279468,12.86158313,14.22227218,16.86111111111111,14.0,15.875,21.09090909090909,21.333333333333332,20.2,22.11111111111111,25.77777777777778,31.65147993,33.0,34.0,38.72014022,42.59989827,45.44131149
58,AGARTALA,milk,Kharif,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.91884253,16.30684455,16.40814196,17.09056272,18.53747871,20.28731343,21.74693333,25.636363636363637,28.0,29.0,33.73251379,37.11251168,39.5879162
59,AGARTALA,milk,Rabi,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.91884253,16.30684455,16.40814196,17.09056272,18.53747871,20.28731343,21.74693333,25.363636363636363,25.88888888888889,27.714285714285715,33.73251379,37.11251168,39.5879162
60,AGARTALA,milk,Zaid,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.91884253,16.30684455,16.40814196,17.09056272,18.53747871,20.28731343,21.74693333,24.0,28.0,29.0,33.73251379,37.11251168,39.5879162
61,AGARTALA,potato,Kharif,4.2444444444444445,5.2105263157894735,7.0,7.539130434782609,4.613636363636363,10.904761904761905,8.19047619047619,7.904761904761905,8.227272727272727,11.181818181818182,7.7727272727272725,9.818181818181818,8.923076923076923,11.047619047619047,12.954545454545455,8.068181818181818,17.863636363636363,13.608695652173912,12.9,19.0,13.6586344,15.02722957,16.02954578
62,AGARTALA,potato,Rabi,4.0285714285714285,5.454545454545454,5.796875,7.029411764705882,4.277777777777778,7.5,7.204545454545454,6.4772727272727275,6.75,7.690476190476191,7.454545454545454,8.454545454545455,8.636363636363637,9.772727272727273,9.428571428571429,9.272727272727273,15.857142857142858,17.0,10.805555555555555,11.0,13.6586344,15.02722957,16.02954578
63,AGARTALA,potato,Zaid,3.982273392,4.5,5.285714285714286,5.8125,7.0,6.777777777777778,7.625,5.666666666666667,6.611111111111111,9.0,7.0,7.875,8.090909090909092,9.777777777777779,10.7,7.555555555555555,12.666666666666666,9.0,10.25,16.285714285714285,13.6586344,15.02722957,16.02954578
64,AGARTALA,salt,Kharif,3.5,3.261111111111111,4.225,4.684210526315789,5.857142857142857,5.825,6.0,5.0476190476190474,5.0,5.090909090909091,7.0,7.0,7.576923076923077,8.0,8.545454545454545,9.0,8.0,11.347826086956522,11.75,12.0,13.58477183,14.94596597,15.9428619
65,AGARTALA,salt,Rabi,3.5,3.2181818181818183,3.63125,4.05,5.138888888888889,5.142857142857143,6.0,5.590909090909091,5.0,5.761904761904762,7.0,7.0,7.409090909090909,8.0,8.380952380952381,9.0,8.380952380952381,10.1,12.277777777777779,11.142857142857142,13.58477183,14.94596597,15.9428619
66,AGARTALA,salt,Zaid,3.177758768,3.5,4.142857142857143,4.357142857142857,5.375,5.0,6.0,5.777777777777778,5.0,4.944444444444445,7.0,7.0,7.2727272727272725,8.0,8.3,9.0,8.0,11.0,14.0,12.0,13.58477183,14.94596597,15.9428619
67,AGARTALA,sugar,Kharif,12.2,16.342105263157894,15.714285714285714,16.717391304347824,17.454545454545453,17.904761904761905,18.095238095238095,19.19047619047619,18.272727272727273,17.693181818181817,16.227272727272727,19.0,20.71153846153846,21.738095238095237,17.681818181818183,20.454545454545453,27.40909090909091,33.30434782608695,34.4,36.0,36.52890596,40.18910234,42.86971547
68,AGARTALA,sugar,Rabi,13.5,14.833333333333334,15.352941176470589,16.0625,16.261904761904763,17.595238095238095,17.5,18.40909090909091,18.2,17.154761904761905,16.227272727272727,17.5,21.40909090909091,21.568181818181817,18.61904761904762,19.59090909090909,26.761904761904763,34.5,34.888888888888886,36.0,36.52890596,40.18910234,42.86971547
69,AGARTALA,sugar,Zaid,11.38769504,16.0,15.0,15.4375,15.5625,17.444444444444443,18.0,18.555555555555557,18.0,18.444444444444443,16.0,18.75,20.863636363636363,23.11111111111111,18.3,19.0,25.444444444444443,34.875,35.0,36.0,36.52890596,40.18910234,42.86971547
70,AGRA,Masoor Dal,Kharif,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,58.0,43.92134831460674,51.72164948453608,54.51063829787234,67.14942528735632,73.95286439
71,AGRA,Masoor Dal,Rabi,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,52.95238095238095,46.55813953488372,46.83720930232558,53.56989247311828,62.869565217391305,75.8103448275862
72,AGRA,Masoor Dal,Zaid,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,50.17158177,47.0,45.73170731707317,51.54054054054054,63.193548387096776,75.2
73,AGRA,Moong Dal,Kharif,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,74.0,53.96629213483146,58.05154639175258,70.72340425531915,76.97701149425288,99.25530504
74,AGRA,Moong Dal,Rabi,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,65.76190476190476,54.74444444444445,56.01162790697674,65.33333333333333,79.08988764044943,94.96491228070175
75,AGRA,Moong Dal,Zaid,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,74.09884137,56.0,53.048780487804876,67.13513513513513,90.0,94.0
76,AGRA,Onion,Kharif,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,16.28199288,8.303919045,6.682749583,8.184625263,7.158012076,8.227564979,9.294126268,9.706944444,8.158069558,13.69695024,10.76404667,15.33272865,12.0,13.438202247191011,10.896907216494846,36.648936170212764,24.022988505747126,24.00729927
77,AGRA,Onion,Rabi,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,16.28199288,8.303919045,6.682749583,8.184625263,7.158012076,8.227564979,9.294126268,9.706944444,8.158069558,13.69695024,10.76404667,15.33272865,23.785714285714285,21.055555555555557,12.755813953488373,28.182795698924732,18.5,25.53448275862069
78,AGRA,Onion,Zaid,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,16.28199288,8.303919045,6.682749583,8.184625263,7.158012076,8.227564979,9.294126268,9.706944444,8.158069558,13.69695024,10.76404667,15.33272865,19.81493765,10.0,10.0,18.27027027027027,16.387096774193548,25.133333333333333
79,AGRA,Tomato,Kharif,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,20.18705036,17.314285714285713,22.38144329896907,33.723404255319146,32.5632183908046,21.08996987
80,AGRA,Tomato,Rabi,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,20.18705036,14.442622950819672,15.13953488372093,23.93548387096774,15.782608695652174,23.70689655172414
81,AGRA,Tomato,Zaid,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,20.18705036,12.923076923076923,17.414634146341463,19.594594594594593,19.666666666666668,25.666666666666668
82,AGRA,Urad Dal,Kharif,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,51.04096961,60.0,54.662921348314605,55.63917525773196,55.95744680851064,69.55172413793103,79.81634446
83,AGRA,Urad Dal,Rabi,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,51.04096961,58.857142857142854,54.8,53.05813953488372,58.32258064516129,63.81521739130435,75.0
84,AGRA,Urad Dal,Zaid,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,51.04096961,66.68757078,56.0,52.21951219512195,54.78378378378378,62.064516129032256,78.0
